INFO|2025-02-05|12:23:48|scalesvc\bluetooth.py:L66|loop|Starting Bluetooth Scanner...
DEBUG|2025-02-05|12:23:58|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 11 00 00 00 00 2a 
DEBUG|2025-02-05|12:23:58|scalesvc\decoder.py:L58|weight|Scale not ready
DEBUG|2025-02-05|12:23:58|scalesvc\bluetooth.py:L128|loop|Battery level: bytearray(b'd')
DEBUG|2025-02-05|12:23:58|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fe 01 ef 09 
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L68|weight|Resistance One: 510 KOhms
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L72|weight|Resistance Two: 495 KOhms
DEBUG|2025-02-05|12:23:58|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:58|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:58|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fc 01 f1 09 
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L68|weight|Resistance One: 508 KOhms
INFO|2025-02-05|12:23:58|scalesvc\decoder.py:L72|weight|Resistance Two: 497 KOhms
DEBUG|2025-02-05|12:23:58|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:58|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:59|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fc 01 f0 08 
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L68|weight|Resistance One: 508 KOhms
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L72|weight|Resistance Two: 496 KOhms
DEBUG|2025-02-05|12:23:59|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:59|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:59|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f0 01 f9 05 
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L68|weight|Resistance One: 496 KOhms
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L72|weight|Resistance Two: 505 KOhms
DEBUG|2025-02-05|12:23:59|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:59|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:59|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f9 01 ed 02 
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L68|weight|Resistance One: 505 KOhms
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L72|weight|Resistance Two: 493 KOhms
DEBUG|2025-02-05|12:23:59|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:59|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:59|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fd 01 ef 08 
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L68|weight|Resistance One: 509 KOhms
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L72|weight|Resistance Two: 495 KOhms
DEBUG|2025-02-05|12:23:59|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:59|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:23:59|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f1 01 fc 09 
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L68|weight|Resistance One: 497 KOhms
INFO|2025-02-05|12:23:59|scalesvc\decoder.py:L72|weight|Resistance Two: 508 KOhms
DEBUG|2025-02-05|12:23:59|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:23:59|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:00|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fc 01 ef 07 
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L68|weight|Resistance One: 508 KOhms
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L72|weight|Resistance Two: 495 KOhms
DEBUG|2025-02-05|12:24:00|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:00|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:00|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f6 01 f6 08 
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L68|weight|Resistance One: 502 KOhms
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L72|weight|Resistance Two: 502 KOhms
DEBUG|2025-02-05|12:24:00|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:00|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:00|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fb 01 f1 08 
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L68|weight|Resistance One: 507 KOhms
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L72|weight|Resistance Two: 497 KOhms
DEBUG|2025-02-05|12:24:00|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:00|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:00|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fe 01 f1 0b 
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L68|weight|Resistance One: 510 KOhms
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L72|weight|Resistance Two: 497 KOhms
DEBUG|2025-02-05|12:24:00|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:00|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:00|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f1 01 ee fb 
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L68|weight|Resistance One: 497 KOhms
INFO|2025-02-05|12:24:00|scalesvc\decoder.py:L72|weight|Resistance Two: 494 KOhms
DEBUG|2025-02-05|12:24:00|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:00|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f8 01 fc 10 
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L68|weight|Resistance One: 504 KOhms
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L72|weight|Resistance Two: 508 KOhms
DEBUG|2025-02-05|12:24:01|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:01|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f1 01 f5 02 
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L68|weight|Resistance One: 497 KOhms
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L72|weight|Resistance Two: 501 KOhms
DEBUG|2025-02-05|12:24:01|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:01|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f3 01 f0 ff 
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L68|weight|Resistance One: 499 KOhms
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L72|weight|Resistance Two: 496 KOhms
DEBUG|2025-02-05|12:24:01|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:01|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f4 01 ed fd 
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L68|weight|Resistance One: 500 KOhms
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L72|weight|Resistance Two: 493 KOhms
DEBUG|2025-02-05|12:24:01|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:01|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L128|loop|Battery level: bytearray(b'd')
DEBUG|2025-02-05|12:24:01|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fc 01 fc 14 
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L68|weight|Resistance One: 508 KOhms
INFO|2025-02-05|12:24:01|scalesvc\decoder.py:L72|weight|Resistance Two: 508 KOhms
DEBUG|2025-02-05|12:24:01|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:01|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:02|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f1 01 ef fc 
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L68|weight|Resistance One: 497 KOhms
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L72|weight|Resistance Two: 495 KOhms
DEBUG|2025-02-05|12:24:02|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:02|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:02|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f6 01 fa 0c 
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L68|weight|Resistance One: 502 KOhms
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L72|weight|Resistance Two: 506 KOhms
DEBUG|2025-02-05|12:24:02|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:02|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:02|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f2 01 f8 06 
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L68|weight|Resistance One: 498 KOhms
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L72|weight|Resistance Two: 504 KOhms
DEBUG|2025-02-05|12:24:02|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:02|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:02|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fc 01 fb 13 
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L68|weight|Resistance One: 508 KOhms
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L72|weight|Resistance Two: 507 KOhms
DEBUG|2025-02-05|12:24:02|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:02|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:02|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fb 01 fc 13 
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L68|weight|Resistance One: 507 KOhms
INFO|2025-02-05|12:24:02|scalesvc\decoder.py:L72|weight|Resistance Two: 508 KOhms
DEBUG|2025-02-05|12:24:02|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:02|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:03|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f4 01 f8 08 
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L68|weight|Resistance One: 500 KOhms
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L72|weight|Resistance Two: 504 KOhms
DEBUG|2025-02-05|12:24:03|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:03|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:03|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f5 01 f3 04 
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L68|weight|Resistance One: 501 KOhms
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L72|weight|Resistance Two: 499 KOhms
DEBUG|2025-02-05|12:24:03|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:03|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:03|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f2 01 f1 ff 
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L68|weight|Resistance One: 498 KOhms
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L72|weight|Resistance Two: 497 KOhms
DEBUG|2025-02-05|12:24:03|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:03|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:03|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fe 01 ee 08 
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L68|weight|Resistance One: 510 KOhms
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L72|weight|Resistance Two: 494 KOhms
DEBUG|2025-02-05|12:24:03|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:03|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:03|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 ef 01 ed f8 
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L68|weight|Resistance One: 495 KOhms
INFO|2025-02-05|12:24:03|scalesvc\decoder.py:L72|weight|Resistance Two: 493 KOhms
DEBUG|2025-02-05|12:24:04|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:04|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:04|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 fb 01 f2 09 
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L68|weight|Resistance One: 507 KOhms
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L72|weight|Resistance Two: 498 KOhms
DEBUG|2025-02-05|12:24:04|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:04|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:04|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f0 01 fa 06 
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L68|weight|Resistance One: 496 KOhms
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L72|weight|Resistance Two: 506 KOhms
DEBUG|2025-02-05|12:24:04|scalesvc\api.py:L28|post|Posting sample to http://logagg.phnomlab.net/smartscale
INFO|2025-02-05|12:24:04|scalesvc\api.py:L36|post|Completed
DEBUG|2025-02-05|12:24:04|scalesvc\bluetooth.py:L42|handler|RX:0000fff1-0000-1000-8000-00805f9b34fb: 10 0b ff 23 dc 01 01 f8 01 fc 10 
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L64|weight|Weight: 91.8 KG, 202.4 LBS
INFO|2025-02-05|12:24:04|scalesvc\decoder.py:L68|weight|Resistance One: 504 KOhms
